"","time.min","Time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.A.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.A.C","VCO2.uL.h","VO2.uL.h","RQ","VCO2Event.uL.h","VO2Event.uL.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.uL.h","VO2.1.uL.h","RQ.1","difCH4.1.ppm","VCO2.2.uL.h","VO2.2.uL.h","RQ.2","difCH4.2.ppm","VCO2.3.uL.h","VO2.3.uL.h","RQ.3","difCH4.3.ppm","VCO2.4.uL.h","VO2.4.uL.h","RQ.4","difCH4.4.ppm","VCO2.5.uL.h","VO2.5.uL.h","RQ.5","difCH4.5.ppm","VCO2.6.uL.h","VO2.6.uL.h","RQ.6","difCH4.6.ppm","VCO2.7.uL.h","VO2.7.uL.h","RQ.7","difCH4.7.ppm","VCO2.8.uL.h","VO2.8.uL.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC","SourceFile","channel","ID","Mass","Cumulative"
"672",672,111.833333333,0.544643066406,79.3433117523,24.9046326458,15.9983373718,1.25061035156,217.324134973,1.650390625,20.1634353526,15.8382619593,-3.42901103761e-15,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,1,NA,NA,0.166666666,30,2,48,0.484870360565,NA,0.062488503011,0.482154563395,20.260352567,NA,20.828855946,-0.665420593357,15.3885604035,NA,15.7969305065,0.0413314528265,24.8423905656,62885.2175243,-93054.1181474,0.675791880857,62885.2175243,-93054.1181474,0.675791880857,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62885.2175243,-93054.1181474,0.675791880857,0.0413314528265,NA,NA,NA,NA,NA,NA,-90100.3083019,-90100.3083019,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 7","Rusty7",33,7
"673",673,112,0.530588485718,79.3423166199,24.9104313617,16.0157523499,1.25457763672,218.347092498,1.64886474609,20.1856374154,15.7813427844,0.13052619248,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0625129942576,0.46807549146,NA,NA,20.8287934463,-0.64315603086,NA,NA,15.8070475261,-0.0257047416746,NA,61336.083223,-90293.1398141,0.67929948332,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88805.1583637,-88805.1583637,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"674",674,112.166666667,0.511034286499,79.3413214874,24.9147803804,16.0302648315,1.26663208008,221.462923282,1.64817810059,20.2041817945,15.7558373785,0.25881904485,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0625374855042,0.448496800995,NA,NA,20.8287309466,-0.624549152084,NA,NA,15.8171645457,-0.0613271671797,NA,59609.8681051,-89143.1394762,0.668698325585,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87144.3013085,-87144.3013085,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"675",675,112.333333333,0.492804069519,79.3413214874,24.9234783713,16.0617776489,1.26686096191,221.522195312,1.65023803711,20.243899834,15.8329474058,0.382683432365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0625619767507,0.430242092768,NA,NA,20.8286684469,-0.584768612918,NA,NA,15.8272815653,0.00566584054071,NA,57197.7450839,-83126.9107596,0.688077357395,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84600.1026642,-84600.1026642,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"676",676,112.5,0.481397453308,79.3388336563,24.9249280304,16.0758754883,1.26617431641,221.344391585,1.65031433105,20.2623037767,15.8362998965,0.500000000227,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0625864679973,0.418810985311,NA,NA,20.8286059473,-0.566302170602,NA,NA,15.8373985849,-0.0010986883959,NA,55633.1292889,-80361.894566,0.692282450399,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77600.4578032,-77600.4578032,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"677",677,112.666666667,0.475083076477,79.3388336563,24.9278273436,16.0775340576,1.26602172852,221.304884683,1.64398193359,20.2643942653,15.5992505275,0.608761428801,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0626109592438,0.412472117233,NA,NA,20.8285434476,-0.564149182291,NA,NA,15.8475156045,-0.248265077027,NA,54781.8586388,-80207.8756613,0.682998498428,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67093.9289689,-67093.9289689,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"678",678,112.833333333,0.403588035583,79.3388336563,24.93072665,16.1061443787,1.26594543457,221.285131917,1.64527893066,20.3004551951,15.6478028079,0.707106781187,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0626354504903,0.340952585093,NA,NA,20.8284809479,-0.528025752825,NA,NA,15.8576326241,-0.209829816192,NA,45284.190258,-76640.9172591,0.590861799122,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54381.3707998,-54381.3707998,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"679",679,113,0.239108703613,79.3378385239,24.9350755969,16.3317098083,1.26571655273,221.225876371,1.64901733398,20.5850198495,15.7879456414,0.793353340451,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0626599417369,0.176448761876,NA,NA,20.8284184482,-0.243398598744,NA,NA,15.8677496437,-0.0798040022952,NA,23426.5840535,-34645.5288245,0.676179144851,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40409.4239928,-40409.4239928,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"680",680,113.166666667,0.128708953857,79.3388336563,24.9437734452,16.4743467712,1.26564025879,221.20612544,1.64054870605,20.7645436818,15.4707297852,0.866025403654,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0626844329835,0.0660245208735,NA,NA,20.8283559486,-0.0638122667463,NA,NA,15.8778666633,-0.407136878118,NA,8762.83313009,-8392.1538606,1.04416974184,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26943.5790738,-26943.5790738,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"681",681,113.333333333,0.0898042449951,79.3388336563,24.9495719773,16.5083474426,1.26556396484,221.186374964,1.62483215332,20.8073986998,14.8823903875,0.923879532511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0627089242299,0.0270953207652,NA,NA,20.8282934489,-0.0208947491253,NA,NA,15.8879836829,-1.00559329539,NA,3595.35376557,-2556.49667338,1.40635964952,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15131.9256801,-15131.9256801,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"682",682,113.5,0.078193939209,79.3383360901,24.9495719773,16.513737793,1.26510620117,221.067881737,1.63078308105,20.8143233231,15.1052544051,0.965925826357,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0627334154765,0.0154605237325,NA,NA,20.8282309492,-0.0139076260518,NA,NA,15.8981007025,-0.792846297384,NA,2050.56600356,-1790.52982658,1.14522862067,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5694.16940666,-5694.16940666,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"683",683,113.666666667,0.0724906311035,79.3383360901,24.9495719773,16.5207867126,1.26541137695,221.14687539,1.64291381836,20.8232079557,15.5593638758,0.99144486134,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0627579067231,0.0097327243804,NA,NA,20.8281684495,-0.00496049386585,NA,NA,15.9082177221,-0.348853846272,NA,1291.01980613,-491.614410879,2.62608210329,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1673.33442017,-1673.33442017,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"684",684,113.833333333,0.0715740280151,79.3368433914,24.9466727146,16.5245184937,1.26525878906,221.107377647,1.64901733398,20.8283034557,15.7881436717,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0627823979695,0.00879163004556,NA,NA,20.8281059498,0.000197505810448,NA,NA,15.9183347417,-0.130191069994,NA,1165.58832423,339.928471477,3.42892232347,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-763.449341253,-763.449341253,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"685",685,114,0.0699445114136,79.3373409576,24.9394245286,16.5220306396,1.26525878906,221.107377647,1.65153503418,20.8250370383,15.8822949737,0.99144486134,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0628068892161,0.00713762219747,NA,NA,20.8280434502,-0.00300641189743,NA,NA,15.9284517613,-0.0461567876277,NA,946.564549737,-254.662627734,3.71693545362,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-653.837004942,-653.837004942,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"686",686,114.166666667,0.0691297531128,79.3373409576,24.9278273436,16.5207867126,1.26495361328,221.028387659,1.6561126709,20.8234691423,16.0536591875,0.965925826357,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0628313804627,0.00629837265008,NA,NA,20.8279809505,-0.00451180822589,NA,NA,15.9385687809,0.115090406554,NA,835.122718829,-536.013147846,1.55802655622,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-677.961220641,-677.961220641,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"687",687,114.333333333,0.0685186843872,79.3373409576,24.9133307092,16.5182988586,1.26472473145,220.969149979,1.66023254395,20.8203333503,16.20788698,0.923879532511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0628558717092,0.00566281267803,NA,NA,20.8279184508,-0.00758510056054,NA,NA,15.9486858005,0.259201179491,NA,750.94423609,-1072.69028234,0.700056902212,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-870.02089593,-870.02089593,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"688",688,114.5,0.0686205291748,79.3388336563,24.9118810363,16.516225647,1.26449584961,220.90991642,1.66641235352,20.817328521,16.4389193772,0.866025403654,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0628803629558,0.00574016621904,NA,NA,20.8278559511,-0.010527430089,NA,NA,15.9588028201,0.480116557075,NA,761.234529377,-1562.29498951,0.4872540298,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1133.22766229,-1133.22766229,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"689",689,114.666666667,0.0677039260864,79.3388336563,24.8973842116,16.517469574,1.26472473145,220.969149979,1.6658782959,20.8188963876,16.4189272616,0.793353340451,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0629048542023,0.00479907188405,NA,NA,20.8277934515,-0.00889706390454,NA,NA,15.9689198397,0.450007421886,NA,636.609659414,-1322.51635866,0.481362408295,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1258.68383496,-1258.68383496,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"690",690,114.833333333,0.0660744094849,79.3393312225,24.884336919,16.517469574,1.2646484375,220.949405001,1.66069030762,20.8187658246,16.2246163888,0.707106781187,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0629293454488,0.00314506403611,NA,NA,20.8277309518,-0.00896512720312,NA,NA,15.9790368593,0.245579529556,NA,417.425251109,-1391.4778257,0.29998699469,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1288.70676767,-1288.70676767,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"691",691,115,0.0660744094849,79.3398287888,24.878538076,16.5170549316,1.26480102539,220.988895414,1.65481567383,20.8181126475,16.0046041271,0.608761428801,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0629538366954,0.00312057278952,NA,NA,20.8276684521,-0.00955580458793,NA,NA,15.9891538789,0.015450248185,NA,414.30398782,-1491.50333836,0.277776104929,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1060.26462298,-1060.26462298,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"692",692,115.166666667,0.0653614959717,79.3378385239,24.8770883608,16.5182988586,1.2646484375,220.949405001,1.65603637695,20.8202027758,16.0507024546,0.500000000227,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.062978327942,0.00238316802973,NA,NA,20.8276059524,-0.00740317664425,NA,NA,15.9992708985,0.0514315561245,NA,316.354592366,-1156.50744919,0.273543065016,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-868.338714092,-868.338714092,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"693",693,115.333333333,0.0654633407593,79.3378385239,24.8698397576,16.519957428,1.26457214355,220.92966048,1.65397644043,20.8222932908,15.9735890422,0.382683432365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0630028191884,0.00246052157089,NA,NA,20.8275434528,-0.00525016198619,NA,NA,16.0093879181,-0.0357988758786,NA,326.3941477,-793.228529687,0.411475552737,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-603.658075671,-603.658075671,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"694",694,115.5,0.0653614959717,79.3368433914,24.862591109,16.52742099,1.26457214355,220.92966048,1.65626525879,20.8319619026,16.0594720453,0.25881904485,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.063027310435,0.0023341855367,NA,NA,20.8274809531,0.00448094949861,NA,NA,16.0195049377,0.0399671075985,NA,308.845461246,831.637091874,0.371370474289,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-397.656793589,-397.656793589,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"695",695,115.666666667,0.0653614959717,79.3388336563,24.8480936745,16.521201355,1.2646484375,220.949405001,1.65519714355,20.8235999871,16.0190849521,0.13052619248,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0630518016816,0.0023096942901,NA,NA,20.8274184534,-0.00381846631987,NA,NA,16.0296219573,-0.0105370051857,NA,306.321382567,-558.82999125,0.548147714624,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-203.81958007,-203.81958007,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"696",696,115.833333333,0.0649541168213,79.3383360901,24.8451941654,16.524933136,1.26457214355,220.92966048,1.6520690918,20.8284342102,15.9020880046,-1.23796127318e-18,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.063076292928,0.00187782389326,NA,NA,20.8273559537,0.0010782564883,NA,NA,16.0397389769,-0.137650972246,NA,248.673187511,246.012750693,1.01081422329,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.8047588915,-71.8047588915,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"697",697,116,0.0634264450073,79.3418190536,24.8480936745,16.522445282,1.26502990723,221.048134471,1.64993286133,20.8243842643,15.8214244786,-0.13052619248,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0631007841746,0.000325660832671,NA,NA,20.827293454,-0.00290918975124,NA,NA,16.0498559965,-0.228431517916,NA,43.408110555,-475.980758578,0.0911971960476,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.4997375639,-55.4997375639,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"698",698,116.166666667,0.0636301345825,79.3423166199,24.8480936745,16.5257624207,1.26480102539,220.988895414,1.64901733398,20.8284344656,15.7870545666,-0.25881904485,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0631252754212,0.00050485916128,NA,NA,20.8272309544,0.00120351127973,NA,NA,16.0599730161,-0.2729184495,NA,66.7980607897,219.165664716,0.304783419776,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-205.251821368,-205.251821368,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"699",699,116.333333333,0.0634264450073,79.3428141861,24.8480936745,16.5245184937,1.26495361328,221.028387659,1.6535949707,20.8267360607,15.9583079573,-0.382683432365,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.0631497666677,0.000276678339637,NA,NA,20.8271684547,-0.000432393950785,NA,NA,16.0700900357,-0.111782078404,NA,36.7052929254,-62.775124768,0.58471079207,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-187.065280489,-187.065280489,0.166666666,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"700",700,116.5,0.0638338241577,79.3418190536,24.8379453601,16.522445282,1.26480102539,220.988895414,1.6552734375,20.8243842643,16.0213381107,-0.500000000227,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0631742579143,0.000659566243447,NA,NA,20.827105955,-0.00272169071951,NA,NA,16.0802070553,-0.0588689446133,NA,87.6267138622,-432.80456492,0.202462545372,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-329.127930542,-329.127930542,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
"701",701,116.666666667,0.0633246002197,79.3433117523,24.8422946489,16.5216159973,1.26487731934,221.008641309,1.65504455566,20.8229473064,16.0124691326,-0.608761428801,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.0631987491608,0.000125851058856,NA,NA,20.8270434553,-0.00409614897599,NA,NA,16.0903240749,-0.0778549423479,NA,17.0210228614,-681.665676853,0.0249697519464,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-231.266929281,-231.266929281,0.166666667,"./data-raw/AZ_21_APR_2018.csv","./data-raw/AZ_21_APR_2018.csv 1","Ref21Apr",0,1
